split,file,question,gt_answer,llm_answer,correct
train-hard,numbers__base_conversion.txt,What is -1157226 (base 10) in base 9?,-2153366,1157228,False
train-hard,numbers__div_remainder.txt,Calculate the remainder when 525857 is divided by 6824.,409,ERROR: Timeout,False
train-hard,numbers__div_remainder.txt,What is the remainder when 1268043 is divided by 14388?,1899,ERROR: Timeout,False
train-hard,numbers__div_remainder.txt,What is the remainder when 1880151 is divided by 473?,449,ERROR: Timeout,False
train-hard,numbers__div_remainder_composed.txt,"Let m be (1 - -2)*(-5)/(-3). Let r = -19 + 28. Suppose m*n + 69 = z, 3*n + r = z - 52. What is the remainder when z is divided by 27?",22,49385.0,False
train-hard,numbers__div_remainder_composed.txt,"Suppose -4*k + 254 + 50 = 4*d, 198 = 3*d - 3*k. Calculate the remainder when 490 is divided by d.",64,5,False
train-hard,numbers__div_remainder_composed.txt,Calculate the remainder when 791 is divided by 13764/279 + (-11)/(-3).,49,ERROR: Timeout,False
train-hard,numbers__gcd.txt,Calculate the highest common factor of 32657 and 60690.,289,32657,False
train-hard,numbers__gcd.txt,Calculate the greatest common divisor of 484456 and 63511.,1477,5,False
train-hard,numbers__gcd.txt,Calculate the greatest common factor of 755 and 1510510.,5,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpf7hyr1v_.py"", line 14, in <module>
    print(calculate_common_factors(num1, num2))
          ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpf7hyr1v_.py"", line 3, in calculate_common_factors
    common_factors = set(num1) & set(num2)
                     ~~~^^^^^^
TypeError: 'int' object is not iterable
",False
train-hard,numbers__gcd_composed.txt,Let i(w) = 1. Let l(j) = -3*j - 21. Let s(x) = -4*i(x) - l(x). Let o be s(-5). Suppose -2*k - 24 = -6*k. Calculate the highest common factor of o and k.,2,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp6u0s40_g.py"", line 13, in <module>
    result = calculate_highest_common_factor(2, 3)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp6u0s40_g.py"", line 5, in calculate_highest_common_factor
    if b % a == 0:
       ~~^~~
ZeroDivisionError: integer modulo by zero
",False
train-hard,numbers__gcd_composed.txt,"Suppose 2*z + d - 58 = 5*z, -5*d - 71 = 4*z. Let a(f) = 137 - 2*f. Let y be a(z). Calculate the greatest common divisor of 280 and y.",35,1,False
train-hard,numbers__gcd_composed.txt,"Suppose 0 = 4*q + 5*r - 1511, 48*r = 45*r + 9. Calculate the highest common factor of q and 1173.",17,54793,False
train-hard,numbers__is_factor.txt,Is 44 a factor of 1084824?,False,46,False
train-hard,numbers__is_factor.txt,Is 3 a factor of 114809181?,True,6,False
train-hard,numbers__is_factor.txt,Does 61 divide 210599137?,False,5,False
train-hard,numbers__is_factor_composed.txt,"Suppose -2*i = i - 2*k - 16, 0 = -5*i - 5*k - 15. Suppose 587 = i*q + x, q + 3*x - 301 = x. Let a = -168 + q. Is 41 a factor of a?",True,5,False
train-hard,numbers__is_factor_composed.txt,Suppose -160*v + 183375 = -35*v. Is v a multiple of 10?,False,7,False
train-hard,numbers__is_factor_composed.txt,"Suppose 14 + 6 = -4*n, 2*c - 3*n - 15 = 0. Suppose -3*k - 4497 = -3*p, c = 2*p - 4*k - 1742 - 1246. Is 16 a factor of p?",True,105,False
train-hard,numbers__is_prime.txt,Is 34514965803 composite?,True,47,False
train-hard,numbers__is_prime.txt,Is 670770223 a prime number?,False,5,False
train-hard,numbers__is_prime.txt,Is 2163451061 prime?,False,2,False
train-hard,numbers__is_prime_composed.txt,"Let f(o) = -o**2 + 9*o + 17. Let d be f(8). Suppose t - 8 = -0*t - z, -2*t + z = -d. Let n(b) = 8*b**2 - 21*b + 14. Is n(t) a prime number?",True,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpmljx7x6h.py"", line 2
    Yes, the answer is indeed 2 + 3.
             ^^^^^^
SyntaxError: invalid syntax
",False
train-hard,numbers__is_prime_composed.txt,Suppose 26*t - 165048 = 14*t. Let j = 19735 - t. Is j a composite number?,False,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpafzs2hqr.py"", line 2
    Yes, the answer is indeed 2 + 3.
             ^^^^^^
SyntaxError: invalid syntax
",False
train-hard,numbers__is_prime_composed.txt,Let s(c) = -50*c**3 - 7*c**2 + 8*c + 18. Let q be s(-5). Let k = q - -1124. Is k a prime number?,True,-1069,False
train-hard,numbers__lcm.txt,Calculate the lowest common multiple of 3489184 and 3925332.,31402656,27,False
train-hard,numbers__lcm.txt,Calculate the lowest common multiple of 3468868 and 570.,52033020,12,False
train-hard,numbers__lcm.txt,Find the common denominator of -29/77097720 and -139/32124050.,385488600,-24,False
train-hard,numbers__lcm_composed.txt,Suppose 2*q + 257 = -83. Let o = q - -218. Let s(d) = 2*d**2 + 4*d + 4. What is the lowest common multiple of s(-3) and o?,240,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmptftwt2vm.py"", line 12, in <module>
    print(get_lowest_common_multiple(q, o))
          ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmptftwt2vm.py"", line 3, in get_lowest_common_multiple
    for i in range(len(q) - 1, -1, -1):
                   ~~~^^^
TypeError: object of type 'int' has no len()
",False
train-hard,numbers__lcm_composed.txt,Let h = -1310 + 3390. Calculate the lowest common multiple of h and 728.,14560,5,False
train-hard,numbers__lcm_composed.txt,Let o = -644/17 - -16315/476. What is the common denominator of 35/3 and o?,84,0,False
train-hard,numbers__list_prime_factors.txt,List the prime factors of 60925221.,"3, 7, 41, 103, 229",3,False
train-hard,numbers__list_prime_factors.txt,List the prime factors of 1975519714.,"2, 7, 17, 8300503",2,False
train-hard,numbers__list_prime_factors.txt,What are the prime factors of 41985290?,"2, 5, 4198529",2,False
train-hard,numbers__list_prime_factors_composed.txt,"Suppose 4*i + 20 = 3*y, y + 5*i + 14 = 2*y. Suppose 0 = -5*s - 5, 4*s - 9*s - 5 = y*w. List the prime factors of (-8 - -7) + (w - -77).","2, 19",9,False
train-hard,numbers__list_prime_factors_composed.txt,Let l(r) be the first derivative of -5/4*r**4 + 0*r**3 + r + 1/2*r**2 - 17. List the prime factors of l(-1).,5,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp79eu4_ca.py"", line 5, in <module>
    result = calculate_first_derivative(r)
                                        ^
NameError: name 'r' is not defined
",False
train-hard,numbers__list_prime_factors_composed.txt,"Suppose 0 = 3*k + b - 116860, -9*b - 53556 = -5*k + 141200. What are the prime factors of k?",38953,3,False
train-hard,numbers__place_value.txt,What is the ten thousands digit of 6789997318?,9,2,False
train-hard,numbers__place_value.txt,What is the hundreds digit of 101111084?,0,2,False
train-hard,numbers__place_value.txt,What is the ten millions digit of 82609263?,8,5,False
train-hard,numbers__place_value_composed.txt,"Suppose 2*g = -2*p + 2960, g = 6*g - 2*p - 7400. Let f = g - 1022. What is the units digit of f?",8,-1016,False
train-hard,numbers__place_value_composed.txt,"Let t(z) = 6 - 12*z. Let c(b) = -b**3 + 9*b**2 - 15*b - 7. Suppose 0 = -d - 5*o - 18, -d + o + 16 = 4. Let y be c(d). What is the units digit of t(y)?",4,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpudbj0_ov.py"", line 2
    ```python
    ^
SyntaxError: invalid syntax
",False
train-hard,numbers__place_value_composed.txt,Let m(w) = -9*w**3 - 2*w**2 - 3*w - 13. Let n(x) = -x**2 + 7*x + 26. Let i be n(10). What is the tens digit of m(i)?,4,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmppjgbvg2v.py"", line 1, in <module>
    m = -9*w**3 - 2*w**2 - 3*w - 13
           ^
NameError: name 'w' is not defined
",False
train-hard,numbers__round_number.txt,What is 1396.8714 rounded to the nearest integer?,1397,5,False
train-hard,numbers__round_number.txt,Round 0.000124474185 to 7 decimal places.,0.0001245,5,False
train-hard,numbers__round_number.txt,Round -11.308732 to the nearest integer.,-11,5,False
train-hard,numbers__round_number_composed.txt,Let z = -0.24579 + 0.07226. Let p = -0.166 - z. What is p rounded to four decimal places?,0.0075,-0.17353000000000002,False
train-hard,numbers__round_number_composed.txt,"Suppose 4*f + 2*n = 44, -5*n + 2*n = -12. Let v be 416/6 - 3/f. Let l = v - 213. Round l to the nearest ten.",-140,419,False
train-hard,numbers__round_number_composed.txt,Let k = 110.441849 - -2.559321. Let g = k + -113. What is g rounded to four dps?,0.0012,5,False
train-hard,polynomials__add.txt,Let v(p) = 2 - 3447*p. Let w(s) = 7 - 10344*s. Give -7*v(j) + 2*w(j).,3441*j,6894,False
train-hard,polynomials__add.txt,Let a(i) = i. Let p(d) = 1 + 73*d + 62*d - 178*d + 57*d. Let c be (12/36)/(2/6 - 0). Calculate c*p(f) - 6*a(f).,8*f + 1,15,False
train-hard,polynomials__add.txt,Let o(p) = -5*p**2 - 6*p - 4. Let n = 12 - 18. Let i(t) = -4 + 6*t**2 + 6*t**2 - 5*t - 18*t**2 - 3*t + t. Give n*i(z) + 7*o(z).,z**2 - 4,-178,False
train-hard,polynomials__coefficient_named.txt,Rearrange 2*s**2 + s - 505 - s**4 + 22*s**3 - 11*s**3 - 14*s**3 + 976 to p*s**4 + x + c*s**2 + h*s**3 + y*s and give c.,2,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp7ll5wwz6.py"", line 2
    ```python
    ^
SyntaxError: invalid syntax
",False
train-hard,polynomials__coefficient_named.txt,Rearrange -4382*b**3 + 0*b**2 - 567 + 0*b + 4376*b**3 - b - b**2 to v*b + n + i*b**3 + y*b**2 and give y.,-1,14,False
train-hard,polynomials__coefficient_named.txt,Express -8708*n**2 - 3812*n**2 - 4027*n**2 in the form v*n**2 + o*n + a and give v.,-16547,8713,False
train-hard,polynomials__collect.txt,Collect the terms in -5293251418 + 5293251418 - b**2.,-b**2,5,False
train-hard,polynomials__collect.txt,Collect the terms in -328039*v - 13 + 164023*v + 8*v**3 + 164016*v.,8*v**3 - 13,5,False
train-hard,polynomials__collect.txt,Collect the terms in -3*h**3 - 53*h**2 + 53*h**2 - 2278 + 16*h**3 - 6*h**3.,7*h**3 - 2278,5,False
train-hard,polynomials__compose.txt,Let p(x) = 18244*x. Let n(r) = 53 - 4*r. Determine p(n(h)).,966932 - 72976*h,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpjd1fma1g.py"", line 4, in <module>
    result = p(53 - 4 * x)
                        ^
NameError: name 'x' is not defined
",False
train-hard,polynomials__compose.txt,Let x(k) be the first derivative of 0*k + 0*k**2 + 36 - 3/40*k**5 - 2*k**3 + 0*k**4. Let b(j) be the third derivative of x(j). Let m(t) = 5*t. What is b(m(l))?,-45*l,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpdesb0_vy.py"", line 2
    ```python
    ^
SyntaxError: invalid syntax
",False
train-hard,polynomials__compose.txt,Let v(u) = 124*u - 57055. Let t(c) = -10*c. Determine v(t(l)).,-1240*l - 57055,100,False
train-hard,polynomials__evaluate.txt,Let p(v) = 38100 - 778*v. Give p(49).,-22,5,False
train-hard,polynomials__evaluate.txt,Let q(t) = -t**3 - 6*t**2 - 45*t - 185. Determine q(-15).,2515,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp6seaqcxn.py"", line 1, in <module>
    q = -t**3 - 6*t**2 - 45*t - 185
         ^
NameError: name 't' is not defined
",False
train-hard,polynomials__evaluate.txt,Let u(j) = -20869*j**2 + 42*j - 15. Determine u(0).,-15,-83407,False
train-hard,polynomials__evaluate_composed.txt,Let s(m) = -m**2 - 5*m - 11. Let r be s(-4). Let l be (-6 - r)/(-5) - (-87)/(-15). Let u(o) = 3*o + 3. Calculate u(l).,-15,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpwqduxpjf.py"", line 7, in <module>
    r = 6 - r
            ^
NameError: name 'r' is not defined
",False
train-hard,polynomials__evaluate_composed.txt,Let b be (-2 - (-14)/6)*(-8 + 8)/(-13). Let k(i) = i**3 + i**2 - i + 11. Give k(b).,11,5,False
train-hard,polynomials__evaluate_composed.txt,Let x(d) be the first derivative of 34*d**3 + 2*d**2 - 3*d - 1215. Determine x(1).,103,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpoqtxibkh.py"", line 4, in <module>
    result = second_order_derivative(d)
                                     ^
NameError: name 'd' is not defined. Did you mean: 'id'?
",False
train-hard,polynomials__expand.txt,Expand (-103 - 33 + 58)*(3*o + o - 3*o)*(4 + 3 - 6).,-78*o,5,False
train-hard,polynomials__expand.txt,Expand ((-1 - 3 + 7)*(-1 + 4 - 2) + 61 + 7 + 61)*(f - 4*f - 2*f).,-660*f,5,False
train-hard,polynomials__expand.txt,Expand (-3*d + d + 0*d)*(14 - 4 + 1) - 30 + 5*d + 15 + 17.,2 - 17*d,5,False
train-hard,polynomials__simplify_power.txt,Simplify ((x*x*x**(4/5)*x*x*x**1)/(x**1)**(-4/29))/((x*(x*x*x**(-2/3)/x)/x*x*x)/x*((x**5*x)/x)/x*x*x**(-1/5)*x**(-2)*x) assuming x is positive.,x**(70/87),5,False
train-hard,polynomials__simplify_power.txt,Simplify ((n**5)**34*(((n/(n*n**(-12)/n*n))/n)/n)/n**(2/5))**19 assuming n is positive.,n**(17062/5),32,False
train-hard,polynomials__simplify_power.txt,Simplify (j/(j**(-37)*j*j*j))**(-25)/((j*(j**(-7/6)*j)/j)/(j**37/j)) assuming j is positive.,j**(-5033/6),5.820766091346741,False
train-hard,probability__swr_p_level_set.txt,"Four letters picked without replacement from fpppbfbbppbbflb. Give prob of picking 1 b, 1 p and 2 f.",6/91,5,False
train-hard,probability__swr_p_level_set.txt,"What is prob of picking 1 r, 1 t and 1 c when three letters picked without replacement from {t: 7, r: 3, m: 7, c: 2}?",14/323,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpmraow9__.py"", line 2
    ```python
    ^
SyntaxError: invalid syntax
",False
train-hard,probability__swr_p_level_set.txt,"What is prob of picking 1 c, 1 y and 2 u when four letters picked without replacement from cuyvyuzccc?",4/105,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpo154bilt.py"", line 4, in <module>
    result = prob_of_picking(c, u, y)
                             ^
NameError: name 'c' is not defined
",False
train-hard,probability__swr_p_sequence.txt,Three letters picked without replacement from oxlolk. Give prob of sequence xoo.,1/60,5,False
train-hard,probability__swr_p_sequence.txt,"What is prob of sequence zu when two letters picked without replacement from {i: 1, v: 1, z: 1, u: 2}?",1/10,55,False
train-hard,probability__swr_p_sequence.txt,"Three letters picked without replacement from {q: 12, k: 3, v: 2}. Give prob of sequence qvv.",1/170,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpl_qtreip.py"", line 9, in <module>
    print(qv(q, k))
          ~~^^^^^^
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpl_qtreip.py"", line 4, in qv
    result += q[i]
              ~^^^
TypeError: 'int' object is not subscriptable
",False
interpolate,algebra__linear_1d.txt,Solve 0 = -135*v - 457*v - 83*v + 86*v + 11780 for v.,20,-135,False
interpolate,algebra__linear_1d.txt,Solve -5756 + 4209 = -422*j + 5891 + 6488 for j.,33,5,False
interpolate,algebra__linear_1d.txt,Solve 3480 = 70*c - 68*c - 234*c for c.,-15,5,False
interpolate,algebra__linear_1d.txt,Solve -15000*t + 15085*t - 2720 = 0 for t.,32,3,False
interpolate,algebra__linear_1d.txt,Solve -2239 - 7153 - 44867 = -1871*d for d.,29,5,False
interpolate,algebra__linear_1d.txt,Solve -1802*k = -842*k + 1565*k - 73225 for k.,29,3,False
interpolate,algebra__linear_1d.txt,Solve 0 = 317*d - 2471 + 13033 + 3069 for d.,-43,5,False
interpolate,algebra__linear_1d.txt,Solve -440 = -7059476*w + 7059465*w for w.,40,5,False
interpolate,algebra__linear_1d.txt,Solve 170*i + 220*i - 3144 = 448*i - 189*i for i.,24,5,False
interpolate,algebra__linear_1d.txt,Solve 528*i + 6980 = -170*i for i.,-10,7508,False
interpolate,algebra__linear_1d_composed.txt,"Let t be -4 - (-2 + 32)/(-5). Suppose 0 = 5*m - 4*b - 6, -m - t*b = -2*m. Suppose 4*g + 23 = m*g + 5*v, 2*g - 4*v + 18 = 0. Solve g = 5*w + 16 for w.",-3,5,False
interpolate,algebra__linear_1d_composed.txt,Let z = -27 + -23. Let r be (z/60)/(2/(-12)). Solve 3 = 8*n - r*n for n.,1,25,False
interpolate,algebra__linear_1d_composed.txt,"Let s(z) = -z**3 + 13*z**2 - 10*z - 22. Let y = 43 + -31. Let c be s(y). Suppose c*k - 5 = 3*f - 19, -k - 8 = -2*f. Solve -f*g = 2*g - 8 for g.",2,5,False
interpolate,algebra__linear_1d_composed.txt,Let n = 314 - 529. Let x = n + 221. Solve -20 = x*d - 2 for d.,-3,5,False
interpolate,algebra__linear_1d_composed.txt,Let q(s) = 29 - 2*s. Let f = 152 + -139. Let l be q(f). Solve 2 = l*k - 4 for k.,2,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpv6mj1lfb.py"", line 7, in <module>
    q = 29 - 2*s
               ^
NameError: name 's' is not defined
",False
interpolate,algebra__linear_1d_composed.txt,Let q be 58*2/4 + (-64)/8. Solve 19 = -8*t - q for t.,-5,5,False
interpolate,algebra__linear_1d_composed.txt,Let h be (3 + (0 - 0))/(15/(-20)). Let p = h + -1. Let w(k) = k**2 - 4. Let l be w(p). Solve 0 = -5*i - l + 1 for i.,-4,5,False
interpolate,algebra__linear_1d_composed.txt,Let a(v) = v**2 - 40*v - 127. Let o be a(-3). Solve o*b = 26 - 18 for b.,4,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpony_4cti.py"", line 6, in <module>
    result = calculate_result(a, b)
                                 ^
NameError: name 'b' is not defined
",False
interpolate,algebra__linear_1d_composed.txt,"Let b(t) = 2*t**2 + 2*t - 5. Let z be b(-3). Let o be 5 + (5 - z) - (-1 + -1). Suppose 38 = -2*k + o*k + y, -4*k + 50 = y. Solve k = -f + 4*f for f.",4,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpvwbqdlxd.py"", line 16, in <module>
    result = solve_mathematical_problem(b, z, o, f, k)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpvwbqdlxd.py"", line 3, in solve_mathematical_problem
    for i in range(len(b)):
                   ~~~^^^
TypeError: object of type 'int' has no len()
",False
interpolate,algebra__linear_1d_composed.txt,Let i = -22 - -24. Suppose 0*q = -i*q + 4. Let w(x) = -x**2 + 8*x - 11. Let h be w(5). Solve y + h = q*y for y.,4,54,False
interpolate,algebra__linear_2d.txt,"Solve -16 + 3 = -9*d + 10*d - 2*j, -7*d + 5*j - 91 = 0 for d.",-13,23,False
interpolate,algebra__linear_2d.txt,"Solve -4*t + 18230*u - 1 = 18243*u, 0 = 2*u - 6 for t.",-10,5,False
interpolate,algebra__linear_2d.txt,"Solve 14350*z - 14354*z + 2*h + 4 = 0, 0 = 6*z - 4*h - 10 for z.",-1,0,False
interpolate,algebra__linear_2d.txt,"Solve -344*t + 3 = -342*t + v, 0 = -t + 2*v + 14 for t.",4,5,False
interpolate,algebra__linear_2d.txt,"Solve 4*l + 24 = -h + 15, 8*h - 4*l + l + 142 = 0 for h.",-17,92,False
interpolate,algebra__linear_2d.txt,"Solve 0 = 2*w + 3*a - 7, -5*w + 8*w - 22 = a + 5 for w.",8,10,False
interpolate,algebra__linear_2d.txt,"Solve 0 = -4*y + 5*q + 42, 15589*y + 4*q + 30 = 15591*y for y.",3,5,False
interpolate,algebra__linear_2d.txt,"Solve -3*a - a - 6 = -11*i, a - 7*a + 10*a + 28 = 0 for i.",-2,5,False
interpolate,algebra__linear_2d.txt,"Solve -10*c + 0*h + 4*h + 40 = 0, c - 331*h + 3 = -332*h for c.",2,3,False
interpolate,algebra__linear_2d.txt,"Solve -5*h + 5 = -5*f, 5*f - 1413*h + 23 = -1417*h for f.",-3,2,False
interpolate,algebra__linear_2d_composed.txt,"Let l be -4 + (6/4)/(1/4). Suppose 4*r - 4*j = 8, -r + 0*r = -5*j + l. Solve 2*c = -2*h, 2*h - 5*h + r*c - 24 = 0 for h.",-4,10,False
