split,file,question,gt_answer,llm_answer,correct
interpolate,polynomials__evaluate_composed.txt,Let j(d) be the first derivative of 9*d**2/2 + 7*d + 2. Let k(s) = -22*s - 18. Let u = 306 - 301. Let c(h) = u*k(h) + 12*j(h). Give c(-5).,4,9,False
interpolate,polynomials__evaluate_composed.txt,"Suppose 4*w - 151 = -3*a, 2*w - 5*a + 59 = 3*w. Let z be (149 - 1)*((-66)/(-12) + -5). Let x(j) = z - w - j - 42. Give x(3).",-5,4,False
interpolate,polynomials__expand.txt,Expand (0 + u + 0)*(4*u**4 + 8*u**2 - 8*u**2) + 3*u**2 - 3*u**2 - u**5 + (-3 + 3 + u**3)*(-3*u**2 + 10*u**2 - u**2).,9*u**5,0,False
interpolate,polynomials__expand.txt,Expand (3*m - 5*m + 0*m)*(1525*m + 9*m**2 - 3012*m + 1505*m) + (-m + 0*m - m)*(m**2 - 2*m**2 + 2*m**2).,-20*m**3 - 36*m**2,3,False
interpolate,polynomials__expand.txt,Expand (41*p - 4 + 4)*(-1 + 0 + 2)*(-3 - 4 + 2).,-205*p,41,False
interpolate,polynomials__expand.txt,Expand (0*a**3 - 2*a**3 - 3*a**3)*(a**2 - 2*a + 2*a) + 55 - 10*a**5 - 107 + 50.,-15*a**5 - 2,0,False
interpolate,polynomials__expand.txt,Expand (5 - 5 - s**2)*(0 + 0 - 1)*(-6 - 3 + 4)*((10 - 8 + 9)*(-3*s + 3*s + s) - 8*s + 3*s - 4*s).,-10*s**3,5,False
interpolate,polynomials__expand.txt,Expand (562*w + 355 - 768 + 416)*(-4*w**3 + 4*w**3 + w**3).,562*w**4 + 3*w**3,562,False
interpolate,polynomials__expand.txt,Expand (f**3 - 7*f**3 + f**3)*(3 - 3*f - 3) - 8 + 8 - 7*f**4 + f**4 - f**4 - 3*f**4 + (-2*f**2 - f**3 + 2*f**2)*(-1 - 2*f + 1) - 2*f**4 + 3*f**4 + f**4.,9*f**4,3,False
interpolate,polynomials__expand.txt,Expand 31*v**4 + 13*v**4 - 13*v**4 + v**4 + 6*v**2 - 6*v**2 + (-2*v**2 - 2*v**2 + v**2)*(3*v**2 - 6*v**2 + v**2) - 3*v**4 + 2*v**4 - v**4.,36*v**4,31,False
interpolate,polynomials__expand.txt,Expand (2*a**2 - a**2 - 3*a**2)*(3*a**2 - 2*a**2 - 4*a**2 + (-4*a + 3*a - a)*(5*a - a - 3*a) - 5*a**2 - 27*a**2 + 13*a**2 + (-a - a + 0*a)*(-2 - a + 2)).,44*a**4,2,False
interpolate,polynomials__expand.txt,Expand -l**3 + 0*l**2 + 0*l**2 + 656*l**2 + 1 + 2*l**3 - 239*l + 415*l - 174*l + (-2*l + 2 - 2)*(-l**2 - 3*l**2 + 2*l**2).,5*l**3 + 656*l**2 + 2*l + 1,3,False
interpolate,polynomials__simplify_power.txt,Simplify (r**(25/3)*r**(1/4)/(r*((r*r**(-3/7)/r*r*r)/r)/r))/(r**(-20)/((r/(r*r/(r*r*r/r**(-5)*r)))/(r**1*r))) assuming r is positive.,r**(2857/84),25,False
interpolate,polynomials__simplify_power.txt,Simplify (k**(-2/3)*k**(2/17))/(k**2/k**1)**(4/29) assuming k is positive.,k**(-1016/1479),-2,False
interpolate,polynomials__simplify_power.txt,Simplify ((u*(u/(u/(u*u**(1/7))*u))/u)**39*u/(u**(-2/15)*u*u)*u/(u/(u/(u**(4/7)/u))))**(14/9) assuming u is positive.,u**(1288/135),1,False
interpolate,polynomials__simplify_power.txt,Simplify (((i**30)**(-34))**15)**34 assuming i is positive.,i**(-520200),30,False
interpolate,polynomials__simplify_power.txt,Simplify (w**3)**25/(((w*w*w*w**1*w)/w**(-2/7))/(w**(-4)*w**3)) assuming w is positive.,w**(481/7),3,False
interpolate,polynomials__simplify_power.txt,Simplify ((u/(u/(u**1*u)))/u)/(u/u**(-5))*u**(-30)*(u**2/u)/u*u*u**3/u*u*u**(2/3)*u*u/(u/(u*(u**(2/5)/u)/u*u)) assuming u is positive.,u**(-434/15),1,False
interpolate,polynomials__simplify_power.txt,Simplify (j**(-7)/(j*j**(-3/10))*j*j**(1/2)*j**(-2/11))**(-1/10) assuming j is positive.,j**(351/550),-7,False
interpolate,polynomials__simplify_power.txt,Simplify (w/(w*w*(w*w**(2/7)/w)/w*w*w)*w**1)/w**13*w**5*(w/w**(-3/2)*w*w)/w*w**(-34) assuming w is positive.,w**(-557/14),2,False
interpolate,polynomials__simplify_power.txt,Simplify (j**10)**(-7/2)/(((j**(2/11)*j*j)/(j*j*j/(j**(-1/3)*j)*j))/j**(-34)) assuming j is positive.,j**(-2239/33),10,False
interpolate,polynomials__simplify_power.txt,Simplify ((((i**(-2)/i)/((i**(1/8)/i)/i))/i**(-6/7))**37)**(-9/5) assuming i is positive.,i**(999/56),-2,False
interpolate,probability__swr_p_level_set.txt,"Four letters picked without replacement from {s: 12, k: 8}. Give prob of picking 2 k and 2 s.",616/1615,12,False
interpolate,probability__swr_p_level_set.txt,Calculate prob of picking 3 d and 1 x when four letters picked without replacement from xxdadnnaddddcd.,10/143,3,False
interpolate,probability__swr_p_level_set.txt,Three letters picked without replacement from lqqqqqqqqqqqqqlqq. Give prob of picking 3 q.,91/136,3,False
interpolate,probability__swr_p_level_set.txt,Two letters picked without replacement from yggwwkyvg. What is prob of picking 1 g and 1 y?,1/6,1,False
interpolate,probability__swr_p_level_set.txt,Three letters picked without replacement from lpfpplllplpplvv. Give prob of picking 3 l.,4/91,3,False
interpolate,probability__swr_p_level_set.txt,"Three letters picked without replacement from {t: 1, h: 1, k: 1, a: 3, o: 2, g: 2}. What is prob of picking 2 g and 1 a?",1/40,1,False
interpolate,probability__swr_p_level_set.txt,"Three letters picked without replacement from {s: 9, p: 4}. Give prob of picking 2 s and 1 p.",72/143,9,False
interpolate,probability__swr_p_level_set.txt,Two letters picked without replacement from klkkkkkokookokk. Give prob of picking 2 k.,3/7,2,False
interpolate,probability__swr_p_level_set.txt,What is prob of picking 1 w and 1 q when two letters picked without replacement from sqwwwqwiwiwwi?,7/39,1,False
interpolate,probability__swr_p_level_set.txt,"What is prob of picking 1 b and 1 h when two letters picked without replacement from {g: 2, b: 10, h: 1}?",5/39,1,False
interpolate,probability__swr_p_sequence.txt,Two letters picked without replacement from dfdoydycdoyhofff. What is prob of sequence yd?,1/20,0.0000000,False
interpolate,probability__swr_p_sequence.txt,"Calculate prob of sequence ve when two letters picked without replacement from {a: 2, v: 4, g: 4, e: 3}.",1/13,2,False
interpolate,probability__swr_p_sequence.txt,"Four letters picked without replacement from {j: 4, f: 13, e: 1, k: 1, p: 1}. What is prob of sequence kefj?",13/29070,4,False
interpolate,probability__swr_p_sequence.txt,"What is prob of sequence aaz when three letters picked without replacement from {z: 4, a: 9}?",24/143,4,False
interpolate,probability__swr_p_sequence.txt,"Calculate prob of sequence bspp when four letters picked without replacement from {s: 3, b: 2, p: 2}.",1/70,3,False
interpolate,probability__swr_p_sequence.txt,Calculate prob of sequence mmpp when four letters picked without replacement from jpccjcmkjfmjjj.,0,"system
You are a helpful AI assistant named SmolLM, trained by Hugging Face
user
Question: Calculate prob of sequence mmpp when four letters picked without replacement from jpccjcmkjfmjjj.
Give only the numeric answer.
assistant
Probability of sequence mmpp when four letters picked without replacement from jpcc",False
interpolate,probability__swr_p_sequence.txt,Two letters picked without replacement from heohee. Give prob of sequence ee.,1/5,1,False
interpolate,probability__swr_p_sequence.txt,"Four letters picked without replacement from {j: 1, w: 13}. What is prob of sequence wwwj?",1/14,1,False
interpolate,probability__swr_p_sequence.txt,Calculate prob of sequence dlyr when four letters picked without replacement from ddpdyppldlqrdr.,5/6006,0.0000001,False
interpolate,probability__swr_p_sequence.txt,Calculate prob of sequence qk when two letters picked without replacement from qrrkmt.,1/30,"system
You are a helpful AI assistant named SmolLM, trained by Hugging Face
user
Question: Calculate prob of sequence qk when two letters picked without replacement from qrrkmt.
Give only the numeric answer.
assistant
Probability = (Number of favorable outcomes) / (Total number of outcomes)",False
extrapolate,algebra__polynomial_roots_big.txt,Solve -4*z**2/7 - 657025032*z/7 + 1971075348 = 0 for z.,"-164256279, 21",-4,False
extrapolate,algebra__polynomial_roots_big.txt,Factor 3*b**3/8 + 407045907*b**2/8 + 3663412677*b/4.,3*b*(b + 18)*(b + 135681951)/8,3,False
extrapolate,algebra__polynomial_roots_big.txt,Find o such that o**4/8 + 26469*o**3/4 + 26842621*o**2/8 + 6670953*o/2 - 13394843/2 = 0.,"-52426, -511, -2, 1",4,False
extrapolate,algebra__polynomial_roots_big.txt,What is y in 6*y**4 - 2611478*y**3 - 2157676014*y**2 - 1436419522*y + 718645008 = 0?,"-824, -1, 1/3, 436071",6,False
extrapolate,algebra__polynomial_roots_big.txt,Let -3*q**3/7 + 1339302*q**2/7 - 327933867*q/7 - 6714252072/7 = 0. What is q?,"-19, 264, 446189",-3,False
extrapolate,algebra__polynomial_roots_big.txt,Solve -3*z**4/5 - 259782*z**3/5 - 938850972*z**2/5 + 1878481302*z/5 - 187874109 = 0.,"-82815, -3781, 1",-3,False
extrapolate,algebra__polynomial_roots_big.txt,Factor 2*x**3 - 97853318*x**2 + 2739891728*x - 19179239352.,2*(x - 48926631)*(x - 14)**2,2,False
extrapolate,algebra__polynomial_roots_big.txt,Let -2*c**4/7 + 728*c**3 - 311242*c**2/7 - 4683164*c/7 + 14620320 = 0. What is c?,"-22, 13, 72, 2485",-2,False
extrapolate,algebra__polynomial_roots_big.txt,Determine x so that 4*x**3 + 30500*x**2 - 23350288*x + 2978419456 = 0.,"-8336, 163, 548",4,False
extrapolate,algebra__polynomial_roots_big.txt,Find m such that 2*m**3 + 1143830*m**2 + 4575054*m - 133827174 = 0.,"-571911, -13, 9",2,False
extrapolate,arithmetic__add_or_sub_big.txt,What is 2612847 take away -270.2702023?,2613117.2702023,2612847,False
extrapolate,arithmetic__add_or_sub_big.txt,What is 97709035783 take away 2782985?,97706252798,97709035783,False
extrapolate,arithmetic__add_or_sub_big.txt,0.4+-45236774169889076,-45236774169889075.6,0.4,False
extrapolate,arithmetic__add_or_sub_big.txt,12.5997212098515 - -304,316.5997212098515,12.5997212098515,False
extrapolate,arithmetic__add_or_sub_big.txt,What is -2 plus 5002692.1000745696?,5002690.1000745696,-2,False
extrapolate,arithmetic__add_or_sub_big.txt,What is 0.06063471818 take away -306295?,306295.06063471818,0.06063471818,False
extrapolate,arithmetic__add_or_sub_big.txt,What is 0.14868634 less than -223631181?,-223631181.14868634,0.14868634,False
extrapolate,arithmetic__add_or_sub_big.txt,Add together -78824128 and 2987.731452.,-78821140.268548,-78824128,False
extrapolate,arithmetic__add_or_sub_big.txt,What is the distance between 0.04324 and -63.503219150331?,63.546459150331,0.04324,False
extrapolate,arithmetic__add_or_sub_big.txt,What is the distance between 32459577959 and -1542022?,32461119981,32459577959,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,Calculate (12 - 7 - (-20 + -5 - -33)) + -1 + (0 + -57 - (2 + -8 - -3)).,-58,12,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,6 + (7 - 4 - 2) - (-9 + -165 + 11 + (-5 - (2 - -2 - 7))),172,6,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of 7 + -10 + -7 + 5 + 13 + -4 + -7 + 10 + (-6 + 2 - -7) + 106?,116,7,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is 314 + (21 - (-3 - -7) - (-3 + 5 + -6 - (0 - (15 + 1)) - 2))?,321,314,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of (-2 + (0 - -22) - (2462 - 2437)) + (191 - -2) - (-10 - -1 - (4 + -6))?,195,-2,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is (-1 - (-1 - -2)) + 2 + (-1 + -72 - (-440 + 453) - -7) + 8 + -9 + 5?,-75,-1,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,Evaluate 29 + (-5 + -5 - 3) + -17 - ((0 - 1) + 1 - (9 - 106)).,-98,29,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of -4 + -2 + (-21 - ((-62 - -30) + 32 + (-1 - 1))) + (2 + 5 - 9)?,-27,-4,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of (690565 - 690563) + (3 - -1) + (-2 - (-1 + -1 - -2 - 0)) + 185?,189,690565,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of 10 + (-33 + 7 + 3 + (-543 - -559) - ((-33 - (0 + 0)) + 0))?,36,10,False
extrapolate,arithmetic__div_big.txt,What is -1 divided by -13214638712?,1/13214638712,-1,False
extrapolate,arithmetic__div_big.txt,What is 14123652504 divided by 2116?,6674694,14123652504,False
extrapolate,arithmetic__div_big.txt,Divide -2796166 by 1294.,-1398083/647,-2796166,False
extrapolate,arithmetic__div_big.txt,1067051054 divided by 1,1067051054,1067051054,True
extrapolate,arithmetic__div_big.txt,Calculate 1815975 divided by 7952.,259425/1136,1815975,False
extrapolate,arithmetic__div_big.txt,Calculate -1009699900 divided by 380.,-2657105,-1009699900,False
extrapolate,arithmetic__div_big.txt,17739685990 divided by 4705487,3770,17739685990,False
extrapolate,arithmetic__div_big.txt,Calculate -4983068544 divided by -6.,830511424,-4983068544,False
extrapolate,arithmetic__div_big.txt,Calculate -16 divided by -878415779.,16/878415779,-16,False
extrapolate,arithmetic__div_big.txt,612260388 divided by 9,68028932,612260388,False
extrapolate,arithmetic__mixed_longer.txt,Calculate (10/25)/(5/(-25)) + (603/(-45) + 11)/((-14658)/1830 + 8).,242,10,False
extrapolate,arithmetic__mixed_longer.txt,What is ((-1179)/315 - 164/410 - -5)/((-1 - (-24)/25)*(44/14 - 3))?,-150,-1179,False
extrapolate,arithmetic__mixed_longer.txt,Calculate 8391/27 + (6/14)/(((-98698)/(-6832) + -13)/(-3*1/(-4))).,311,8391,False
extrapolate,arithmetic__mixed_longer.txt,(-31)/(-2)*(-4)/1*-46*(-112)/(-37352)*29 - 2*-6,260,-31,False
extrapolate,arithmetic__mixed_longer.txt,Calculate (6517/(-60) + 10*17/(-510))*(10 + -6) - ((-826)/945 + (-20)/(-270)).,-435,6517,False
extrapolate,arithmetic__mixed_longer.txt,What is ((-184)/60 - (-5*(-8)/25 - 2))*(2475/(-4125))/(4/190)?,76,-184,False
extrapolate,arithmetic__mixed_longer.txt,Calculate (6/10)/((-306)/(-172890)) - -9*35/150*5*15/((-630)/(-12)).,342,6,False
extrapolate,arithmetic__mixed_longer.txt,(-77 + 98 + (-10658)/511 - (-12)/14)*(1 + (1 - 2) + 18),18,-77,False
extrapolate,arithmetic__mixed_longer.txt,What is ((-8)/(-10) - 16412/(-110))*(-20)/(-24) - (2/(-8) - (-33)/132)?,125,-8,False
extrapolate,arithmetic__mixed_longer.txt,2/8 - (8/(-34)*(-3)/6 + 7/(-4) + ((-8972640)/(-527))/(-135)),128,2,False
extrapolate,arithmetic__mul_big.txt,9097.781 times 0.068,618.649108,9097.781,False
extrapolate,arithmetic__mul_big.txt,Calculate -619158275*-1.4.,866821585,-619158275,False
extrapolate,arithmetic__mul_big.txt,351.22 times 26.3384,9250.572848,351.22,False
extrapolate,arithmetic__mul_big.txt,Product of -1993910820 and 3.,-5981732460,-1993910820,False
extrapolate,arithmetic__mul_big.txt,Work out 207 * 187930110.,38901532770,207,False
extrapolate,arithmetic__mul_big.txt,-68.3*0.0992085,-6.77594055,-68.3,False
extrapolate,arithmetic__mul_big.txt,What is 18.5361 times 2.64?,48.935304,18.5361,False
extrapolate,arithmetic__mul_big.txt,What is -262670791 times 0.026?,-6829440.566,-262670791,False
extrapolate,arithmetic__mul_big.txt,What is the product of -37347064 and -14?,522858896,-37347064,False
extrapolate,arithmetic__mul_big.txt,Calculate -11896*0.287958.,-3425.548368,-11896,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,What is ((-2)/(-4))/(((-336)/80)/21)*(-5)/((-125)/20)*7/(224/2512)?,-157,-2,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Calculate ((5/(-10))/((2280/8680)/57))/(((-6)/(-3))/(8/(-3)*9/(-6))).,-217,5,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,4/(10/56*-2*(482560/2600)/(-116)*(-3)/(-1146)*14),191,4,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Evaluate 24781575/849654*((-4)/2)/1*(2/1)/(4/9*3)*-2.,175,24781575,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,(-327*465/50685*17/(-6))/(((((-6)/(-22))/(-3))/1)/(5/((-5)/(-2)))),-187,-327,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Evaluate 2/(30/9)*5*(-12)/((-10)/(-105)*3)*(-21)/(-42).,-63,2,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Evaluate (-7)/((-630)/(-9))*1/((-2)/(-732))*(1605/(-214))/(18/4).,61,-7,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Calculate (-1)/((-1)/(-7))*(70/(-35))/2*((456/(-35))/19)/(21/(-35)).,8,-1,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Evaluate (((1729/(-1183)*(-26)/16)/(15/36))/((-12)/10))/((-4)/144*(-1)/(-1)).,171,1729,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Calculate 10/14*(-218253)/(-103930)*536/(-10)*(-10*(-3)/12)/(18/12).,-134,10,False
extrapolate,comparison__closest_more.txt,Which is the nearest to 18?  (a) 2/5  (b) 2710  (c) 2  (d) -0.11  (e) -0.5  (f) -2  (g) -0.3  (h) 2/13,c,18,False
extrapolate,comparison__closest_more.txt,"What is the nearest to -1/3 in 1/52, -87, 2/9, 2/13, -48136, 3/8, 0.2, -2?",1/52,-1,False
extrapolate,comparison__closest_more.txt,Which is the closest to -60?  (a) -3/13  (b) -19  (c) 2  (d) -38  (e) 1  (f) -2/7  (g) -3  (h) 0.2,d,-60,False
extrapolate,comparison__closest_more.txt,Which is the closest to -1/4?  (a) -0.3  (b) -2/9  (c) -5  (d) -2291/3  (e) -1/4  (f) -0.062  (g) -7  (h) -12,e,-1,False
extrapolate,comparison__closest_more.txt,"What is the nearest to -0.02 in -2, -368896, 7, -6, 2/3, -1/5, -9?",-1/5,-0.02,False
extrapolate,comparison__closest_more.txt,"What is the nearest to -0.06 in -556, -1/2, 0.5, 2/475, 0, -3, 2/13?",0,-0.06,False
extrapolate,comparison__closest_more.txt,"What is the closest to 34 in -3/5, -2/13, 5, 4, 1299/13, 0.1, -0.166?",5,34,False
extrapolate,comparison__closest_more.txt,Which is the nearest to -2/63?  (a) 2/105  (b) -1  (c) 5  (d) 0.4  (e) 9625  (f) -1/4  (g) -4,a,-2,False
extrapolate,comparison__closest_more.txt,"What is the nearest to -1 in 2/9, -0.3, 0, 3, -297, -3/2, -253, -4?",-3/2,-1,False
extrapolate,comparison__closest_more.txt,"What is the nearest to -0.2 in -5, 0.4, 2, -12/10711, -1862, -0.1, -10?",-0.1,-0.2,False
extrapolate,comparison__kth_biggest_more.txt,"What is the second biggest value in 0.4, -129334, -4/7, 1/6, 0.3, -0.2, 0, -4, 0.175, -2/11?",0.3,0.4,False
extrapolate,comparison__kth_biggest_more.txt,"What is the eighth smallest value in 0.02, 0.07, 0.1, -3, -8/3, -4, -0.01, 5, 1.3, -183?",0.1,0.02,False
extrapolate,comparison__kth_biggest_more.txt,Which is the seventh smallest value?  (a) -0.2  (b) -1  (c) 2  (d) 7/5  (e) -515  (f) -7  (g) -4  (h) 2/7  (i) 17  (j) -0.3,h,-0.2,False
extrapolate,comparison__kth_biggest_more.txt,Which is the second smallest value?  (a) 1  (b) -1/14  (c) -2  (d) -4  (e) -1  (f) -0.08  (g) -1/56  (h) -7  (i) -4.7,i,1,False
extrapolate,comparison__kth_biggest_more.txt,Which is the sixth smallest value?  (a) -5  (b) 4/77  (c) 0  (d) 1  (e) 8.9  (f) 2  (g) 0.3  (h) 10  (i) -0.2  (j) -3,g,-5,False
extrapolate,comparison__kth_biggest_more.txt,Which is the eighth smallest value?  (a) -0.2  (b) 0.3  (c) -3  (d) 1  (e) 12  (f) -3/5  (g) 2/45  (h) 1.05  (i) -1/57  (j) 2,h,-0.2,False
extrapolate,comparison__kth_biggest_more.txt,"What is the eighth biggest value in -8, -0.31, -3, -1/11, -6, 2798, -0.2, -15, 0.3?",-8,-8,True
extrapolate,comparison__kth_biggest_more.txt,Which is the ninth smallest value?  (a) -1690  (b) -2  (c) -5  (d) -24  (e) -3  (f) 0  (g) -0.1  (h) -0.05  (i) 0.03,i,-1690,False
extrapolate,comparison__kth_biggest_more.txt,"What is the seventh biggest value in 4, -7/6, -18, 164, 5, 0.4, 3, -2/17, 0.1?",-2/17,4,False
extrapolate,comparison__kth_biggest_more.txt,Which is the second smallest value?  (a) 5  (b) -5  (c) 3  (d) 2  (e) -54806  (f) -0.086  (g) -2/9  (h) -4  (i) -4/5  (j) 0.5,b,5,False
extrapolate,comparison__sort_more.txt,"Put 7, 2, 55, 9, 0, -1, 1, 230, -4 in ascending order.","-4, -1, 0, 1, 2, 7, 9, 55, 230",7,False
extrapolate,comparison__sort_more.txt,"Sort 2, 8, -5, 5, -9, 4, 3, -41, 10.","-41, -9, -5, 2, 3, 4, 5, 8, 10",2,False
extrapolate,comparison__sort_more.txt,"Put -3, 1042, 3, 8, -5, 4, 1, 7, 6 in decreasing order.","1042, 8, 7, 6, 4, 3, 1, -3, -5",-3,False
extrapolate,comparison__sort_more.txt,"Put 2, 4, -56, 1, 0, 3, -4, 36, -9 in ascending order.","-56, -9, -4, 0, 1, 2, 3, 4, 36",2,False
extrapolate,comparison__sort_more.txt,"Sort 6, 4, 468, 7, 1, 0, 3, 39, -3 in increasing order.","-3, 0, 1, 3, 4, 6, 7, 39, 468",6,False
extrapolate,comparison__sort_more.txt,"Put 0, -9, 5, 7, 85, 2, 3, 12, 1 in decreasing order.","85, 12, 7, 5, 3, 2, 1, 0, -9",0,False
extrapolate,comparison__sort_more.txt,"Put -5, 2, 5, 3, 4, -771, 77, 7, 0 in decreasing order.","77, 7, 5, 4, 3, 2, 0, -5, -771",-5,False
extrapolate,comparison__sort_more.txt,"Put -3, 36, 1, 54, -2, 5, 49, 3, 0 in increasing order.","-3, -2, 0, 1, 3, 5, 36, 49, 54",-3,False
extrapolate,comparison__sort_more.txt,"Put 1, 5, 30, 2, -6, -4, -5, 8, 44 in decreasing order.","44, 30, 8, 5, 2, 1, -4, -5, -6",1,False
extrapolate,comparison__sort_more.txt,"Sort 0, -4, 5, 18, -5, 59, 2, 6, -6 in descending order.","59, 18, 6, 5, 2, 0, -4, -5, -6",0,False
extrapolate,measurement__conversion.txt,What is 52902817.6l in millilitres?,52902817600,52902817.6,False
extrapolate,measurement__conversion.txt,Convert 319.293959 kilograms to grams.,319293.959,319.293959,False
extrapolate,measurement__conversion.txt,How many milliseconds are there in 9458.41856 microseconds?,9.45841856,9458.41856,False
extrapolate,measurement__conversion.txt,Convert 9.23845969l to millilitres.,9238.45969,9.23845969,False
extrapolate,measurement__conversion.txt,How many litres are there in 8.53360936ml?,0.00853360936,8.53360936,False
extrapolate,measurement__conversion.txt,How many seconds are there in 4.62505086 weeks?,2797230.760128,4.62505086,False
extrapolate,measurement__conversion.txt,Convert 62.3944512 litres to millilitres.,62394.4512,62.3944512,False
extrapolate,measurement__conversion.txt,How many months are there in 7.45165185 millennia?,89419.8222,7.45165185,False
extrapolate,measurement__conversion.txt,What is 0.538552302s in milliseconds?,538.552302,0.538552302,False
extrapolate,measurement__conversion.txt,What is 553029.171 weeks in milliseconds?,334472042620800,553029.171,False
extrapolate,numbers__place_value_big.txt,What is the millions digit of 560914526004?,4,560914526004,False
extrapolate,numbers__place_value_big.txt,What is the ten billions digit of 946183645258?,4,946183645258,False
extrapolate,numbers__place_value_big.txt,What is the hundred millions digit of 9060714017?,0,9060714017,False
extrapolate,numbers__place_value_big.txt,What is the hundred billions digit of 901159751692?,9,901159751692,False
extrapolate,numbers__place_value_big.txt,What is the hundred thousands digit of 287212636139?,6,287212636139,False
extrapolate,numbers__place_value_big.txt,What is the hundreds digit of 793188780112?,1,793188780112,False
extrapolate,numbers__place_value_big.txt,What is the hundred millions digit of 459358469968?,3,459358469968,False
extrapolate,numbers__place_value_big.txt,What is the hundred thousands digit of 472601590055?,5,472601590055,False
extrapolate,numbers__place_value_big.txt,What is the billions digit of 21412640156?,1,21412640156,False
extrapolate,numbers__place_value_big.txt,What is the thousands digit of 618016534090?,4,618016534090,False
extrapolate,numbers__round_number_big.txt,What is 967336.785539 rounded to the nearest ten?,967340,967336.785539,False
extrapolate,numbers__round_number_big.txt,Round -0.000013343624667 to six dps.,-0.000013,-0.000013343624667,False
extrapolate,numbers__round_number_big.txt,Round -3554.93822256 to the nearest 100.,-3600,-3554.93822256,False
extrapolate,numbers__round_number_big.txt,Round -5134.15567854 to the nearest integer.,-5134,-5134.15567854,False
extrapolate,numbers__round_number_big.txt,Round 0.014268153252 to three decimal places.,0.014,0.014268153252,False
extrapolate,numbers__round_number_big.txt,What is -194598.9135856 rounded to the nearest one thousand?,-195000,-194598.9135856,False
extrapolate,numbers__round_number_big.txt,Round 40.823156495 to the nearest one hundred.,0,40.823156495,False
extrapolate,numbers__round_number_big.txt,Round -0.0530092859729 to three decimal places.,-0.053,-0.0530092859729,False
extrapolate,numbers__round_number_big.txt,What is 0.00390144464252 rounded to 7 dps?,0.0039014,0.00390144464252,False
extrapolate,numbers__round_number_big.txt,What is -0.0577198102416 rounded to two decimal places?,-0.06,-0.0577198102416,False
extrapolate,probability__swr_p_level_set_more_samples.txt,Five letters picked without replacement from aamaaaaaaaapaa. Give prob of picking 1 p and 4 a.,45/182,1,False
extrapolate,probability__swr_p_level_set_more_samples.txt,"What is prob of picking 1 r, 2 g and 2 e when five letters picked without replacement from egegeeegregeeggg?",7/52,1,False
extrapolate,probability__swr_p_level_set_more_samples.txt,"Five letters picked without replacement from {i: 5, x: 2, l: 1, e: 1, k: 1, d: 2}. Give prob of picking 1 e, 1 k, 1 l and 2 i.",5/396,5,False
extrapolate,probability__swr_p_level_set_more_samples.txt,"Five letters picked without replacement from nnnnenpjpnnnnbjnen. Give prob of picking 2 n, 1 e and 2 j.",55/4284,2,False
extrapolate,probability__swr_p_level_set_more_samples.txt,"Five letters picked without replacement from qmqllqxliqqquxullqqx. What is prob of picking 2 q, 2 u and 1 x?",7/1292,2,False
extrapolate,probability__swr_p_level_set_more_samples.txt,"Five letters picked without replacement from gxazaxzazxzgzaxzxz. Give prob of picking 1 a, 2 x, 1 g and 1 z.",10/153,1,False
extrapolate,probability__swr_p_level_set_more_samples.txt,"Five letters picked without replacement from {d: 2, x: 2, u: 1, e: 1, t: 1, q: 5}. Give prob of picking 1 t, 1 e, 1 d, 1 x and 1 u.",1/198,2,False
extrapolate,probability__swr_p_level_set_more_samples.txt,"Five letters picked without replacement from {l: 3, b: 12}. What is prob of picking 2 b and 3 l?",2/91,3,False
extrapolate,probability__swr_p_level_set_more_samples.txt,"Five letters picked without replacement from {r: 6, c: 2, d: 1, m: 1, b: 2, j: 1}. What is prob of picking 1 b, 1 m, 2 r and 1 j?",10/429,6,False
extrapolate,probability__swr_p_level_set_more_samples.txt,"Five letters picked without replacement from {d: 1, k: 2, f: 3, g: 2, r: 6, p: 2}. What is prob of picking 2 f, 2 g and 1 r?",3/728,1,False
extrapolate,probability__swr_p_sequence_more_samples.txt,"Five letters picked without replacement from {h: 6, k: 4, o: 6}. Give prob of sequence okkkk.",1/3640,6,False
extrapolate,probability__swr_p_sequence_more_samples.txt,"Calculate prob of sequence ooami when five letters picked without replacement from {m: 3, v: 5, a: 1, p: 1, o: 3, i: 1}.",3/40040,3,False
